Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
P15	85	20.06.2015	2361.0000	+4.86776963e+01	+1.81415532e+02	+9.70313364e+01	+1.15120131e+02
P15	86	20.07.2015	2391.0000	+4.80703443e+01	+1.84239536e+02	+9.75174170e+01	+1.15483771e+02
P15	87	20.08.2015	2422.0000	+4.74860723e+01	+1.87142391e+02	+9.70995946e+01	+1.15895441e+02
P15	88	19.09.2015	2452.0000	+4.69326428e+01	+1.89883770e+02	+9.82958354e+01	+1.16262734e+02
P15	89	20.10.2015	2483.0000	+4.64273082e+01	+1.92813617e+02	+9.70258206e+01	+1.16678278e+02
P15	90	19.11.2015	2513.0000	+4.59366106e+01	+1.95567739e+02	+9.83565093e+01	+1.17048749e+02
P15	91	20.12.2015	2544.0000	+4.54374788e+01	+1.98378123e+02	+9.82965249e+01	+1.17427029e+02
P15	92	19.01.2016	2574.0000	+4.49720426e+01	+2.01098471e+02	+9.84337306e+01	+1.17810613e+02
P15	93	18.02.2016	2604.0000	+4.45317264e+01	+2.03833509e+02	+9.84020147e+01	+1.18176453e+02
P15	94	20.03.2016	2635.0000	+4.41562833e+01	+2.06828834e+02	+9.90687380e+01	+1.18481941e+02
P15	95	19.04.2016	2665.0000	+4.38073056e+01	+2.09734148e+02	+9.99678147e+01	+1.18785428e+02
P15	96	20.05.2016	2696.0000	+4.34627496e+01	+2.12715963e+02	+9.88101845e+01	+1.19109281e+02
P15	97	19.06.2016	2726.0000	+4.31472973e+01	+2.15595681e+02	+1.00516638e+02	+1.19441437e+02
P15	98	20.07.2016	2757.0000	+4.28148689e+01	+2.18493643e+02	+9.99622989e+01	+1.19750920e+02
P15	99	19.08.2016	2787.0000	+4.25025485e+01	+2.21299511e+02	+9.91418225e+01	+1.20063231e+02
P15	100	18.09.2016	2817.0000	+4.21893983e+01	+2.24069869e+02	+1.00780017e+02	+1.20363103e+02
P15	101	19.10.2016	2848.0000	+4.18814810e+01	+2.26946054e+02	+1.00158800e+02	+1.20697386e+02
P15	102	18.11.2016	2878.0000	+4.16038944e+01	+2.29762906e+02	+1.01863874e+02	+1.21055683e+02
P15	103	19.12.2016	2909.0000	+4.12989855e+01	+2.32544517e+02	+1.00196031e+02	+1.21364221e+02
P15	104	18.01.2017	2939.0000	+4.10158723e+01	+2.35249415e+02	+1.01754247e+02	+1.21684216e+02
P15	105	18.02.2017	2970.0000	+4.07182131e+01	+2.37978659e+02	+1.01736321e+02	+1.21988483e+02
P15	106	20.03.2017	3000.0000	+4.04418978e+01	+2.40643866e+02	+1.01834226e+02	+1.22305138e+02
P15	107	20.04.2017	3031.0000	+4.01617252e+01	+2.43379706e+02	+1.01446741e+02	+1.22633728e+02
P15	108	20.05.2017	3061.0000	+3.98908773e+01	+2.45996099e+02	+1.02242396e+02	+1.22942400e+02
P15	109	19.06.2017	3091.0000	+3.96203571e+01	+2.48587767e+02	+1.02179654e+02	+1.23244187e+02
P15	110	20.07.2017	3122.0000	+0.00000000e+00	+0.00000000e+00	+1.35787472e+02	+1.53220113e+02
P15	111	19.08.2017	3152.0000	+0.00000000e+00	+0.00000000e+00	+1.36426616e+02	+1.56219596e+02
P15	112	19.09.2017	3183.0000	+0.00000000e+00	+0.00000000e+00	+1.36635527e+02	+1.57149047e+02
P15	113	19.10.2017	3213.0000	+0.00000000e+00	+0.00000000e+00	+1.36136347e+02	+1.57746415e+02
P15	114	19.11.2017	3244.0000	+0.00000000e+00	+0.00000000e+00	+1.37603552e+02	+1.58322119e+02
P15	115	19.12.2017	3274.0000	+0.00000000e+00	+0.00000000e+00	+1.37398088e+02	+1.58870498e+02
P15	116	19.01.2018	3305.0000	+0.00000000e+00	+0.00000000e+00	+1.36563822e+02	+1.59443612e+02
P15	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+1.36401105e+02	+1.59987913e+02
P15	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+1.36987850e+02	+1.60573393e+02
P15	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+1.38462639e+02	+1.61221616e+02
P15	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+1.37796605e+02	+1.61903638e+02
P15	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+1.38077222e+02	+1.62600244e+02
P15	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+1.38281996e+02	+1.63321606e+02
P15	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+1.39548563e+02	+1.64050750e+02
P15	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+1.39768506e+02	+1.64746240e+02
P15	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+1.39361716e+02	+1.65398640e+02
P15	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+1.40133239e+02	+1.66102010e+02
P15	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+1.40285613e+02	+1.66779059e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
P16	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60754036e+02
P16	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60754036e+02
P16	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60754036e+02
P16	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60754036e+02
P16	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60754036e+02
P16	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60754036e+02
P16	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60754036e+02
P16	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60754036e+02
P16	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60742911e+02
P16	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60701631e+02
P16	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60598035e+02
P16	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59373947e+02
P16	14	28.09.2009	270.0000	+3.41397904e+02	+1.10246018e-01	+1.49469434e+02	+1.49191590e+02
P16	15	27.10.2009	299.0000	+3.16212764e+02	+1.16145986e-01	+1.47796075e+02	+1.46648196e+02
P16	16	27.11.2009	330.0000	+3.11003790e+02	+1.29000223e-01	+1.46996973e+02	+1.44395391e+02
P16	17	26.12.2009	359.0000	+3.21178352e+02	+1.47928067e-01	+1.44585186e+02	+1.42323925e+02
P16	18	26.01.2010	390.0000	+3.17457079e+02	+1.61321162e-01	+1.42724290e+02	+1.40361031e+02
P16	19	25.02.2010	420.0000	+3.23066744e+02	+1.83435667e-01	+1.41272253e+02	+1.37757017e+02
P16	20	26.03.2010	449.0000	+3.18108634e+02	+1.99825921e-01	+1.40016718e+02	+1.35218049e+02
P16	21	26.04.2010	480.0000	+3.19919532e+02	+2.26968478e-01	+1.36327332e+02	+1.31730531e+02
P16	22	25.05.2010	509.0000	+3.16886324e+02	+2.70975910e-01	+1.33434290e+02	+1.27111788e+02
P16	23	24.06.2010	539.0000	+3.13057119e+02	+3.14391271e-01	+1.30885987e+02	+1.22796548e+02
P16	24	25.07.2010	570.0000	+3.07319484e+02	+3.55056337e-01	+1.28077062e+02	+1.18743887e+02
P16	25	30.07.2010	575.0000	+3.15471418e+02	+3.72541868e-01	+1.24364233e+02	+1.17967899e+02
P16	26	09.08.2010	585.0000	+3.18073847e+02	+3.92023042e-01	+1.23183161e+02	+1.16418095e+02
P16	27	23.08.2010	599.0000	+3.11022140e+02	+4.06390476e-01	+1.22156531e+02	+1.14387666e+02
P16	28	23.09.2010	630.0000	+3.16472472e+02	+4.66997920e-01	+1.20425257e+02	+1.09739431e+02
P16	29	23.10.2010	660.0000	+3.19465185e+02	+5.23904613e-01	+1.17903843e+02	+1.05478368e+02
P16	30	21.11.2010	689.0000	+3.15643479e+02	+5.66180510e-01	+1.15515499e+02	+1.01834242e+02
P16	31	22.12.2010	720.0000	+3.08331188e+02	+6.01042213e-01	+1.12528689e+02	+9.83723430e+01
P16	32	20.01.2011	749.0000	+3.21262702e+02	+6.80497540e-01	+1.10780177e+02	+9.50972745e+01
P16	33	20.02.2011	780.0000	+3.06371977e+02	+7.92172914e-01	+1.09212309e+02	+9.24177046e+01
P16	34	22.03.2011	810.0000	+3.22566499e+02	+9.79421117e-01	+1.07074244e+02	+8.97003997e+01
P16	35	20.04.2011	839.0000	+3.12594822e+02	+1.07401803e+00	+1.05835945e+02	+8.76648956e+01
P16	36	21.05.2011	870.0000	+3.24709259e+02	+1.24869071e+00	+1.05362964e+02	+8.53270407e+01
P16	37	20.06.2011	900.0000	+3.24458982e+02	+1.36858783e+00	+1.04386666e+02	+8.34122073e+01
P16	38	20.07.2011	930.0000	+3.17750885e+02	+1.44797523e+00	+1.04212229e+02	+8.17984498e+01
P16	39	20.08.2011	961.0000	+3.17319943e+02	+1.54660685e+00	+1.02895330e+02	+8.02304023e+01
P16	40	19.09.2011	991.0000	+3.25086868e+02	+1.67562190e+00	+1.01107518e+02	+7.86576423e+01
P16	41	20.10.2011	1022.0000	+3.19154365e+02	+1.72671535e+00	+1.00749680e+02	+7.74253865e+01
P16	42	19.11.2011	1052.0000	+3.19400119e+02	+1.79737057e+00	+1.00639364e+02	+7.63143508e+01
P16	43	20.12.2011	1083.0000	+3.22366050e+02	+1.87787968e+00	+1.00379432e+02	+7.51702769e+01
P16	44	19.01.2012	1113.0000	+3.19240950e+02	+1.91201955e+00	+1.00560764e+02	+7.42849109e+01
P16	45	18.02.2012	1143.0000	+3.14647138e+02	+1.92663214e+00	+1.00910328e+02	+7.35889889e+01
P16	46	20.03.2012	1174.0000	+3.23677318e+02	+2.01987237e+00	+9.98478459e+01	+7.27771274e+01
P16	47	19.04.2012	1204.0000	+3.12706676e+02	+1.97976355e+00	+9.95237922e+01	+7.23899236e+01
P16	48	20.05.2012	1235.0000	+3.15038298e+02	+2.01724209e+00	+9.91321698e+01	+7.18033684e+01
P16	49	19.06.2012	1265.0000	+3.20982878e+02	+2.07173208e+00	+9.96692716e+01	+7.12648217e+01
P16	50	20.07.2012	1296.0000	+3.17439644e+02	+2.05972596e+00	+9.94638078e+01	+7.09232543e+01
P16	51	19.08.2012	1326.0000	+3.13870830e+02	+2.04150037e+00	+9.94162339e+01	+7.07225359e+01
P16	52	18.09.2012	1356.0000	+3.08319089e+02	+2.00598124e+00	+9.92149069e+01	+7.06024651e+01
P16	53	19.10.2012	1387.0000	+3.14211194e+02	+2.04139559e+00	+9.89908272e+01	+7.03096824e+01
P16	54	18.11.2012	1417.0000	+3.09826729e+02	+2.00725092e+00	+9.86274734e+01	+7.02457606e+01
P16	55	19.12.2012	1448.0000	+3.16008688e+02	+2.03742168e+00	+9.88384530e+01	+7.00760761e+01
P16	56	18.01.2013	1478.0000	+3.20761099e+02	+2.05660096e+00	+9.91838805e+01	+6.99530313e+01
P16	57	18.02.2013	1509.0000	+3.20547418e+02	+2.04132247e+00	+9.87901897e+01	+6.99581404e+01
P16	58	20.03.2013	1539.0000	+3.17761213e+02	+2.00845685e+00	+9.91432014e+01	+7.00760378e+01
P16	59	20.04.2013	1570.0000	+3.11288878e+02	+1.95066197e+00	+9.90687380e+01	+7.03445543e+01
P16	60	20.05.2013	1600.0000	+3.12726797e+02	+1.94215325e+00	+9.85337046e+01	+7.05296767e+01
P16	61	19.06.2013	1630.0000	+3.18260657e+02	+1.95898273e+00	+9.84757886e+01	+7.06696250e+01
P16	62	20.07.2013	1661.0000	+3.07994624e+02	+1.87888621e+00	+9.83399619e+01	+7.10434633e+01
P16	63	19.08.2013	1691.0000	+3.18236072e+02	+1.92473779e+00	+9.90253010e+01	+7.10888485e+01
P16	64	19.09.2013	1722.0000	+3.06676812e+02	+1.83883760e+00	+9.89729009e+01	+7.16087809e+01
P16	65	19.10.2013	1752.0000	+3.22299691e+02	+1.92038899e+00	+9.85226730e+01	+7.16047052e+01
P16	66	19.11.2013	1783.0000	+3.17883136e+02	+1.88494401e+00	+9.84640676e+01	+7.19221308e+01
P16	67	19.12.2013	1813.0000	+3.17511098e+02	+1.87697230e+00	+9.93272915e+01	+7.21882448e+01
P16	68	19.01.2014	1844.0000	+3.09754918e+02	+1.83102219e+00	+9.97851036e+01	+7.26238799e+01
P16	69	18.02.2014	1874.0000	+3.08895949e+02	+1.83934084e+00	+9.86929736e+01	+7.29058150e+01
P16	70	20.03.2014	1904.0000	+3.12925052e+02	+1.92356810e+00	+9.72871320e+01	+7.30930776e+01
P16	71	20.04.2014	1935.0000	+3.09186622e+02	+1.99068779e+00	+9.81731087e+01	+7.34927379e+01
P16	72	20.05.2014	1965.0000	+3.13584181e+02	+2.14688878e+00	+9.87364106e+01	+7.36550383e+01
P16	73	20.06.2014	1996.0000	+3.08078810e+02	+2.31144971e+00	+9.89915167e+01	+7.41051102e+01
P16	74	20.07.2014	2026.0000	+3.17107565e+02	+2.68913541e+00	+9.76739281e+01	+7.41853404e+01
P16	75	20.08.2014	2057.0000	+3.22242353e+02	+3.21792696e+00	+9.85309467e+01	+7.43792794e+01
P16	76	19.09.2014	2087.0000	+3.12559935e+02	+4.52740497e+00	+9.80986453e+01	+7.48010726e+01
P16	77	19.10.2014	2117.0000	+3.13192460e+02	+6.61060049e+00	+9.86371260e+01	+7.50712327e+01
P16	78	19.11.2014	2148.0000	+3.18329185e+02	+9.47316525e+00	+9.80490030e+01	+7.52528224e+01
P16	79	19.12.2014	2178.0000	+3.10491005e+02	+1.26494651e+01	+9.76849597e+01	+7.56890940e+01
P16	80	19.01.2015	2209.0000	+3.00814868e+02	+1.73727516e+01	+9.78904235e+01	+7.61910808e+01
P16	81	18.02.2015	2239.0000	+2.85145135e+02	+2.42227547e+01	+9.84364885e+01	+7.68391378e+01
P16	82	21.03.2015	2270.0000	+2.86597691e+02	+3.24024188e+01	+9.78669813e+01	+7.70746382e+01
P16	83	20.04.2015	2300.0000	+2.71032409e+02	+3.84817614e+01	+9.80600346e+01	+7.77024535e+01
P16	84	21.05.2015	2331.0000	+2.62600216e+02	+4.57914135e+01	+9.85723153e+01	+7.82320397e+01
P16	85	20.06.2015	2361.0000	+2.60468711e+02	+5.41843390e+01	+9.85233625e+01	+7.84943409e+01
P16	86	20.07.2015	2391.0000	+2.55810699e+02	+6.28030411e+01	+9.91294119e+01	+7.87923870e+01
P16	87	20.08.2015	2422.0000	+2.37802010e+02	+6.98439097e+01	+9.94658762e+01	+7.95375106e+01
P16	88	19.09.2015	2452.0000	+2.43456716e+02	+8.18302545e+01	+9.90473643e+01	+7.96714019e+01
P16	89	20.10.2015	2483.0000	+2.21657444e+02	+8.58771762e+01	+9.87143473e+01	+8.05954547e+01
P16	90	19.11.2015	2513.0000	+2.24595123e+02	+9.72956068e+01	+9.90149589e+01	+8.08101629e+01
P16	91	20.12.2015	2544.0000	+2.13575027e+02	+1.03976593e+02	+9.93176388e+01	+8.13835665e+01
P16	92	19.01.2016	2574.0000	+1.99583334e+02	+1.08371046e+02	+9.86550524e+01	+8.21205534e+01
P16	93	18.02.2016	2604.0000	+1.95200715e+02	+1.16297775e+02	+9.89260165e+01	+8.26225641e+01
P16	94	20.03.2016	2635.0000	+1.98568248e+02	+1.27628202e+02	+9.92362807e+01	+8.28202855e+01
P16	95	19.04.2016	2665.0000	+1.83784264e+02	+1.29067316e+02	+9.94093392e+01	+8.35759689e+01
P16	96	20.05.2016	2696.0000	+1.78392888e+02	+1.35506502e+02	+9.97754509e+01	+8.41681767e+01
P16	97	19.06.2016	2726.0000	+1.69036223e+02	+1.38431617e+02	+1.00901365e+02	+8.49133367e+01
P16	98	20.07.2016	2757.0000	+1.73199793e+02	+1.50072647e+02	+1.00566280e+02	+8.51167973e+01
P16	99	19.08.2016	2787.0000	+1.62746282e+02	+1.50319948e+02	+1.01196461e+02	+8.58386948e+01
P16	100	18.09.2016	2817.0000	+1.63186823e+02	+1.58548087e+02	+1.00611785e+02	+8.61971383e+01
P16	101	19.10.2016	2848.0000	+1.54833731e+02	+1.59453619e+02	+1.00811733e+02	+8.69690094e+01
P16	102	18.11.2016	2878.0000	+1.44505442e+02	+1.58117668e+02	+1.00864133e+02	+8.79528934e+01
P16	103	19.12.2016	2909.0000	+1.52719736e+02	+1.73312944e+02	+1.01271614e+02	+8.79916285e+01
P16	104	18.01.2017	2939.0000	+1.42240014e+02	+1.70140926e+02	+9.96789243e+01	+8.88403277e+01
P16	105	18.02.2017	2970.0000	+1.48020004e+02	+1.82790626e+02	+1.01342630e+02	+8.89838929e+01
P16	106	20.03.2017	3000.0000	+1.41316995e+02	+1.82046075e+02	+1.01504657e+02	+8.96878075e+01
P16	107	20.04.2017	3031.0000	+1.35106237e+02	+1.81944533e+02	+1.01541888e+02	+9.04348769e+01
P16	108	20.05.2017	3061.0000	+1.35009441e+02	+1.88072199e+02	+1.01427435e+02	+9.08747758e+01
P16	109	19.06.2017	3091.0000	+1.37002838e+02	+1.96108522e+02	+1.01243345e+02	+9.11812881e+01
P16	110	20.07.2017	3122.0000	+1.29247402e+02	+1.94029808e+02	+1.01663926e+02	+9.26869722e+01
P16	111	19.08.2017	3152.0000	+1.21722732e+02	+1.91742588e+02	+1.02614713e+02	+9.40990446e+01
P16	112	19.09.2017	3183.0000	+1.17361094e+02	+1.93025986e+02	+1.01901795e+02	+9.52426263e+01
P16	113	19.10.2017	3213.0000	+1.18551081e+02	+2.00992809e+02	+1.03055978e+02	+9.59292865e+01
P16	114	19.11.2017	3244.0000	+1.15735970e+02	+2.03016100e+02	+1.02142422e+02	+9.68533047e+01
P16	115	19.12.2017	3274.0000	+1.11574969e+02	+2.02597901e+02	+1.02969793e+02	+9.77897158e+01
P16	116	19.01.2018	3305.0000	+1.10680827e+02	+2.06711793e+02	+1.02634018e+02	+9.86104076e+01
P16	117	18.02.2018	3335.0000	+1.07873377e+02	+2.07509483e+02	+1.03513100e+02	+9.94375415e+01
P16	118	20.03.2018	3365.0000	+1.12401109e+02	+2.19252221e+02	+1.04134318e+02	+9.98690615e+01
P16	119	20.04.2018	3396.0000	+1.10019683e+02	+2.20170847e+02	+1.04121218e+02	+1.00696206e+02
P16	120	20.05.2018	3426.0000	+1.02702479e+02	+2.12791681e+02	+1.02905672e+02	+1.01879390e+02
P16	121	20.06.2018	3457.0000	+1.03816757e+02	+2.19506563e+02	+1.03975739e+02	+1.02600344e+02
P16	122	20.07.2018	3487.0000	+9.78372918e+01	+2.13945808e+02	+1.04603162e+02	+1.03778175e+02
P16	123	20.08.2018	3518.0000	+9.74140139e+01	+2.18064246e+02	+1.05092690e+02	+1.04634514e+02
P16	124	19.09.2018	3548.0000	+9.72163128e+01	+2.22147907e+02	+1.06311683e+02	+1.05434757e+02
P16	125	19.10.2018	3578.0000	+9.83542537e+01	+2.28589496e+02	+1.05478796e+02	+1.06046096e+02
P16	126	19.11.2018	3609.0000	+9.58187367e+01	+2.28204183e+02	+1.05934540e+02	+1.07012103e+02
P16	127	19.12.2018	3639.0000	+9.30451043e+01	+2.27360566e+02	+1.07052181e+02	+1.07944489e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
P17	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62598338e+02
P17	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62598338e+02
P17	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62598338e+02
P17	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62598338e+02
P17	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62598338e+02
P17	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62598338e+02
P17	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62598338e+02
P17	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62598338e+02
P17	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62584135e+02
P17	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62532548e+02
P17	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62428194e+02
P17	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62041805e+02
P17	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60876163e+02
P17	15	27.10.2009	299.0000	+3.23708584e+02	+1.56926342e-01	+1.45885537e+02	+1.52339214e+02
P17	16	27.11.2009	330.0000	+3.17044747e+02	+1.63433095e-01	+1.45844169e+02	+1.49845441e+02
P17	17	26.12.2009	359.0000	+3.14761948e+02	+1.70942212e-01	+1.44352832e+02	+1.47925045e+02
P17	18	26.01.2010	390.0000	+3.24231182e+02	+1.86058285e-01	+1.42438847e+02	+1.45722006e+02
P17	19	25.02.2010	420.0000	+3.17524117e+02	+1.91273114e-01	+1.42105830e+02	+1.43809358e+02
P17	20	26.03.2010	449.0000	+3.21433483e+02	+2.02846525e-01	+1.39257605e+02	+1.41718206e+02
P17	21	26.04.2010	480.0000	+3.19298406e+02	+2.12094439e-01	+1.36991297e+02	+1.38153696e+02
P17	22	25.05.2010	509.0000	+3.17671015e+02	+2.20865421e-01	+1.33905892e+02	+1.34897086e+02
P17	23	24.06.2010	539.0000	+3.18717386e+02	+2.31843897e-01	+1.31874696e+02	+1.31669836e+02
P17	24	25.07.2010	570.0000	+3.15931347e+02	+2.40153241e-01	+1.29081628e+02	+1.28555924e+02
P17	25	30.07.2010	575.0000	+3.17070376e+02	+2.42744425e-01	+1.26385088e+02	+1.28011811e+02
P17	26	09.08.2010	585.0000	+3.15775265e+02	+2.45184526e-01	+1.25743875e+02	+1.26900940e+02
P17	27	23.08.2010	599.0000	+3.19664217e+02	+2.53323398e-01	+1.25297095e+02	+1.25135393e+02
P17	28	23.09.2010	630.0000	+3.20531477e+02	+2.65332662e-01	+1.22875655e+02	+1.21439725e+02
P17	29	23.10.2010	660.0000	+3.21804061e+02	+2.77468922e-01	+1.20661058e+02	+1.18056855e+02
P17	30	21.11.2010	689.0000	+3.11533150e+02	+3.00829937e-01	+1.19163516e+02	+1.15414179e+02
P17	31	22.12.2010	720.0000	+3.20083536e+02	+3.50754281e-01	+1.17212299e+02	+1.12615299e+02
P17	32	20.01.2011	749.0000	+3.18082999e+02	+3.86051148e-01	+1.14725359e+02	+1.10641995e+02
P17	33	20.02.2011	780.0000	+3.16350397e+02	+4.23712799e-01	+1.13497402e+02	+1.08857718e+02
P17	34	22.03.2011	810.0000	+3.08125124e+02	+4.49356226e-01	+1.13409149e+02	+1.07426797e+02
P17	35	20.04.2011	839.0000	+3.10458260e+02	+4.90090080e-01	+1.12090182e+02	+1.06016949e+02
P17	36	21.05.2011	870.0000	+3.21094362e+02	+5.51507615e-01	+1.10458882e+02	+1.04456713e+02
P17	37	20.06.2011	900.0000	+3.19526943e+02	+5.92526742e-01	+1.09641852e+02	+1.03267394e+02
P17	38	20.07.2011	930.0000	+3.15479972e+02	+6.29517624e-01	+1.09721142e+02	+1.02339522e+02
P17	39	20.08.2011	961.0000	+3.11909097e+02	+6.70592625e-01	+1.09119919e+02	+1.01486626e+02
P17	40	19.09.2011	991.0000	+3.14243074e+02	+7.27976240e-01	+1.09052351e+02	+1.00635174e+02
P17	41	20.10.2011	1022.0000	+3.17239266e+02	+8.02074087e-01	+1.08781386e+02	+9.98688425e+01
P17	42	19.11.2011	1052.0000	+3.18849604e+02	+8.86676170e-01	+1.08340122e+02	+9.92009607e+01
P17	43	20.12.2011	1083.0000	+3.21457564e+02	+9.99206255e-01	+1.07978147e+02	+9.85819026e+01
P17	44	19.01.2012	1113.0000	+3.17728258e+02	+1.11126244e+00	+1.07536193e+02	+9.82058400e+01
P17	45	18.02.2012	1143.0000	+3.24297443e+02	+1.29480694e+00	+1.06939107e+02	+9.76843975e+01
P17	46	20.03.2012	1174.0000	+3.08175218e+02	+1.60925228e+00	+1.07183870e+02	+9.77151281e+01
P17	47	19.04.2012	1204.0000	+3.04476677e+02	+2.50462264e+00	+1.07601004e+02	+9.76233095e+01
P17	48	20.05.2012	1235.0000	+3.15806329e+02	+3.91882067e+00	+1.06647458e+02	+9.72106160e+01
P17	49	19.06.2012	1265.0000	+3.08677013e+02	+5.39250698e+00	+1.07044596e+02	+9.72147779e+01
P17	50	20.07.2012	1296.0000	+3.06613313e+02	+7.37193658e+00	+1.06605400e+02	+9.71967135e+01
P17	51	19.08.2012	1326.0000	+3.02284428e+02	+9.73876221e+00	+1.06063472e+02	+9.72615498e+01
P17	52	18.09.2012	1356.0000	+3.02692970e+02	+1.32400303e+01	+1.07059765e+02	+9.72711584e+01
P17	53	19.10.2012	1387.0000	+2.94287418e+02	+1.93210021e+01	+1.05886277e+02	+9.74769823e+01
P17	54	18.11.2012	1417.0000	+2.92288046e+02	+2.95335083e+01	+1.04971342e+02	+9.74606839e+01
P17	55	19.12.2012	1448.0000	+2.68415491e+02	+3.81969287e+01	+1.05763550e+02	+9.80452020e+01
P17	56	18.01.2013	1478.0000	+2.45988060e+02	+4.62806421e+01	+1.04658320e+02	+9.87608974e+01
P17	57	18.02.2013	1509.0000	+2.22053131e+02	+5.45803310e+01	+1.04580409e+02	+9.96206797e+01
P17	58	20.03.2013	1539.0000	+1.98209335e+02	+6.25267917e+01	+1.03787512e+02	+1.00488499e+02
P17	59	20.04.2013	1570.0000	+1.81756540e+02	+7.44434801e+01	+1.02556797e+02	+1.01162095e+02
P17	60	20.05.2013	1600.0000	+1.69023733e+02	+8.54009176e+01	+1.02952556e+02	+1.01823696e+02
P17	61	19.06.2013	1630.0000	+1.59043190e+02	+9.63476476e+01	+1.01613594e+02	+1.02428138e+02
P17	62	20.07.2013	1661.0000	+1.50937675e+02	+1.07298529e+02	+1.01834916e+02	+1.02970016e+02
P17	63	19.08.2013	1691.0000	+1.43867778e+02	+1.16919468e+02	+1.01825952e+02	+1.03450744e+02
P17	64	19.09.2013	1722.0000	+1.37185880e+02	+1.26430118e+02	+1.01212319e+02	+1.04027980e+02
P17	65	19.10.2013	1752.0000	+1.31017329e+02	+1.35180370e+02	+1.02007974e+02	+1.04532174e+02
P17	66	19.11.2013	1783.0000	+1.25139528e+02	+1.43843881e+02	+1.02338923e+02	+1.05079325e+02
P17	67	19.12.2013	1813.0000	+1.19846790e+02	+1.51911591e+02	+1.03882659e+02	+1.05613079e+02
P17	68	19.01.2014	1844.0000	+1.14829652e+02	+1.59904824e+02	+1.03721322e+02	+1.06183783e+02
P17	69	18.02.2014	1874.0000	+1.11509297e+02	+1.68669814e+02	+1.03285573e+02	+1.06631987e+02
P17	70	20.03.2014	1904.0000	+1.08777875e+02	+1.77277576e+02	+1.03602732e+02	+1.07051696e+02
