Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
P14	37	20.06.2011	900.0000	+1.99601647e+02	+1.55555027e+01	+1.09193693e+02	+1.04358117e+02
P14	38	20.07.2011	930.0000	+1.97548181e+02	+1.72947710e+01	+1.08387006e+02	+1.05085386e+02
P14	39	20.08.2011	961.0000	+1.95381777e+02	+1.90908438e+01	+1.08888945e+02	+1.05808610e+02
P14	40	19.09.2011	991.0000	+1.93213300e+02	+2.07913771e+01	+1.08155342e+02	+1.06481409e+02
P14	41	20.10.2011	1022.0000	+1.90957038e+02	+2.25083986e+01	+1.09104751e+02	+1.07168876e+02
P14	42	19.11.2011	1052.0000	+1.88702374e+02	+2.41214831e+01	+1.08862055e+02	+1.07793165e+02
P14	43	20.12.2011	1083.0000	+1.86356928e+02	+2.57389402e+01	+1.07434840e+02	+1.08416329e+02
P14	44	19.01.2012	1113.0000	+1.84122143e+02	+2.72863666e+01	+1.07301771e+02	+1.09026755e+02
P14	45	18.02.2012	1143.0000	+1.81843618e+02	+2.88263449e+01	+1.06238599e+02	+1.09612001e+02
P14	46	20.03.2012	1174.0000	+1.79503028e+02	+3.03906730e+01	+1.07230065e+02	+1.10214381e+02
P14	47	19.04.2012	1204.0000	+1.77255940e+02	+3.18666576e+01	+1.05718734e+02	+1.10787772e+02
P14	48	20.05.2012	1235.0000	+1.74992415e+02	+3.33940955e+01	+1.06313752e+02	+1.11370928e+02
P14	49	19.06.2012	1265.0000	+1.72938924e+02	+3.50320442e+01	+1.06380631e+02	+1.11923790e+02
P14	50	20.07.2012	1296.0000	+1.71016043e+02	+3.67762703e+01	+1.06535763e+02	+1.12453846e+02
P14	51	19.08.2012	1326.0000	+1.69260919e+02	+3.84363747e+01	+1.04843099e+02	+1.12922070e+02
P14	52	18.09.2012	1356.0000	+1.67576938e+02	+4.00319746e+01	+1.04686588e+02	+1.13393523e+02
P14	53	19.10.2012	1387.0000	+1.65856937e+02	+4.16291855e+01	+1.06057267e+02	+1.13865683e+02
P14	54	18.11.2012	1417.0000	+1.64238033e+02	+4.31513742e+01	+1.04197750e+02	+1.14339983e+02
P14	55	19.12.2012	1448.0000	+1.62532798e+02	+4.46880736e+01	+1.04747952e+02	+1.14809647e+02
P14	56	18.01.2013	1478.0000	+1.60943232e+02	+4.62101863e+01	+1.04168103e+02	+1.15272155e+02
P14	57	18.02.2013	1509.0000	+1.59414215e+02	+4.79285284e+01	+1.05298843e+02	+1.15725902e+02
P14	58	20.03.2013	1539.0000	+1.57951865e+02	+4.95648234e+01	+1.03395200e+02	+1.16173231e+02
P14	59	20.04.2013	1570.0000	+1.56471787e+02	+5.12287546e+01	+1.04299103e+02	+1.16647007e+02
P14	60	20.05.2013	1600.0000	+1.55039125e+02	+5.28058917e+01	+1.04436309e+02	+1.17092647e+02
P14	61	19.06.2013	1630.0000	+1.53634835e+02	+5.43610698e+01	+1.04050892e+02	+1.17540560e+02
P14	62	20.07.2013	1661.0000	+1.52203842e+02	+5.59438666e+01	+1.04334266e+02	+1.17997678e+02
P14	63	19.08.2013	1691.0000	+1.50850995e+02	+5.74584385e+01	+1.03709601e+02	+1.18442900e+02
P14	64	19.09.2013	1722.0000	+1.49468110e+02	+5.90022849e+01	+1.04562483e+02	+1.18894332e+02
P14	65	19.10.2013	1752.0000	+1.48170071e+02	+6.04945149e+01	+1.04956863e+02	+1.19341867e+02
P14	66	19.11.2013	1783.0000	+1.46840582e+02	+6.20351751e+01	+1.05040290e+02	+1.19796992e+02
P14	67	19.12.2013	1813.0000	+1.45551782e+02	+6.35128582e+01	+1.03766138e+02	+1.20229157e+02
P14	68	19.01.2014	1844.0000	+1.44203477e+02	+6.50167241e+01	+1.04554209e+02	+1.20653417e+02
P14	69	18.02.2014	1874.0000	+1.42907773e+02	+6.64639704e+01	+1.05354001e+02	+1.21059455e+02
P14	70	20.03.2014	1904.0000	+1.41626989e+02	+6.79057667e+01	+1.05393301e+02	+1.21466637e+02
P14	71	20.04.2014	1935.0000	+1.40335537e+02	+6.94114082e+01	+1.05253338e+02	+1.21905584e+02
P14	72	20.05.2014	1965.0000	+1.39080052e+02	+7.08664030e+01	+1.04863094e+02	+1.22326410e+02
P14	73	20.06.2014	1996.0000	+1.37776376e+02	+7.23606773e+01	+1.05304359e+02	+1.22754645e+02
P14	74	20.07.2014	2026.0000	+1.36595509e+02	+7.38507933e+01	+1.05920750e+02	+1.23155566e+02
P14	75	20.08.2014	2057.0000	+1.35597126e+02	+7.55015450e+01	+1.06670900e+02	+1.23489317e+02
P14	76	19.09.2014	2087.0000	+1.34674669e+02	+7.70997545e+01	+1.05171980e+02	+1.23786845e+02
P14	77	19.10.2014	2117.0000	+1.33813351e+02	+7.87108696e+01	+1.04505946e+02	+1.24099160e+02
P14	78	19.11.2014	2148.0000	+1.32918664e+02	+8.03452877e+01	+1.05654613e+02	+1.24407105e+02
P14	79	19.12.2014	2178.0000	+1.32055021e+02	+8.19163038e+01	+1.05267817e+02	+1.24704225e+02
P14	80	19.01.2015	2209.0000	+1.31145202e+02	+8.35212162e+01	+1.06021414e+02	+1.24996512e+02
P14	81	18.02.2015	2239.0000	+1.30280983e+02	+8.50823712e+01	+1.05578081e+02	+1.25292864e+02
P14	82	21.03.2015	2270.0000	+1.29383833e+02	+8.66991123e+01	+1.06689516e+02	+1.25597694e+02
P14	83	20.04.2015	2300.0000	+1.28499124e+02	+8.82554052e+01	+1.06356499e+02	+1.25882469e+02
P14	84	21.05.2015	2331.0000	+1.27579379e+02	+8.98613553e+01	+1.07351413e+02	+1.26176236e+02
P14	85	20.06.2015	2361.0000	+1.26698903e+02	+9.14167386e+01	+1.07671330e+02	+1.26470123e+02
P14	86	20.07.2015	2391.0000	+1.25805561e+02	+9.29552721e+01	+1.06777769e+02	+1.26752750e+02
P14	87	20.08.2015	2422.0000	+1.24886433e+02	+9.45402209e+01	+1.07674088e+02	+1.27046648e+02
P14	88	19.09.2015	2452.0000	+1.24000931e+02	+9.60681049e+01	+1.08197400e+02	+1.27332337e+02
P14	89	20.10.2015	2483.0000	+1.23067457e+02	+9.76269713e+01	+1.08163616e+02	+1.27612041e+02
P14	90	19.11.2015	2513.0000	+1.22159070e+02	+9.91271567e+01	+1.07727178e+02	+1.27879338e+02
P14	91	20.12.2015	2544.0000	+1.21226421e+02	+1.00675786e+02	+1.07354861e+02	+1.28160681e+02
P14	92	19.01.2016	2574.0000	+1.20345098e+02	+1.02179009e+02	+1.07800952e+02	+1.28448735e+02
P14	93	18.02.2016	2604.0000	+1.19459285e+02	+1.03663687e+02	+1.07421050e+02	+1.28727941e+02
P14	94	20.03.2016	2635.0000	+1.18550324e+02	+1.05207239e+02	+1.07618930e+02	+1.29011704e+02
P14	95	19.04.2016	2665.0000	+1.17709925e+02	+1.06800394e+02	+1.09162667e+02	+1.29293725e+02
P14	96	20.05.2016	2696.0000	+1.16831575e+02	+1.08456563e+02	+1.08382180e+02	+1.29576046e+02
P14	97	19.06.2016	2726.0000	+1.15994512e+02	+1.10071600e+02	+1.08451127e+02	+1.29862443e+02
P14	98	20.07.2016	2757.0000	+1.15118536e+02	+1.11723900e+02	+1.09042008e+02	+1.30144210e+02
P14	99	19.08.2016	2787.0000	+1.14292224e+02	+1.13338425e+02	+1.08764839e+02	+1.30432610e+02
P14	100	18.09.2016	2817.0000	+1.13466391e+02	+1.14950725e+02	+1.09125435e+02	+1.30715174e+02
P14	101	19.10.2016	2848.0000	+1.12622458e+02	+1.16616131e+02	+1.09204725e+02	+1.31010840e+02
P14	102	18.11.2016	2878.0000	+1.11810585e+02	+1.18228250e+02	+1.09327451e+02	+1.31299113e+02
P14	103	19.12.2016	2909.0000	+1.10982867e+02	+1.19888383e+02	+1.09885238e+02	+1.31600667e+02
P14	104	18.01.2017	2939.0000	+1.10168986e+02	+1.21467137e+02	+1.09661158e+02	+1.31872284e+02
P14	105	18.02.2017	2970.0000	+1.09365688e+02	+1.23122384e+02	+1.10383039e+02	+1.32174562e+02
P14	106	20.03.2017	3000.0000	+1.08606608e+02	+1.24725748e+02	+1.10010722e+02	+1.32472803e+02
P14	107	20.04.2017	3031.0000	+1.07821695e+02	+1.26349604e+02	+1.09694253e+02	+1.32764155e+02
P14	108	20.05.2017	3061.0000	+1.07080080e+02	+1.27920307e+02	+1.10381660e+02	+1.33054191e+02
P14	109	19.06.2017	3091.0000	+1.06357122e+02	+1.29491285e+02	+1.10817409e+02	+1.33354009e+02
P14	110	20.07.2017	3122.0000	+1.05749929e+02	+1.31344808e+02	+1.10611256e+02	+1.33792018e+02
P14	111	19.08.2017	3152.0000	+1.05233346e+02	+1.33194715e+02	+1.11101473e+02	+1.34193581e+02
P14	112	19.09.2017	3183.0000	+1.04695619e+02	+1.35053133e+02	+1.11398637e+02	+1.34584429e+02
P14	113	19.10.2017	3213.0000	+1.04178936e+02	+1.36826444e+02	+1.10586435e+02	+1.34954261e+02
P14	114	19.11.2017	3244.0000	+1.03641303e+02	+1.38635322e+02	+1.12505246e+02	+1.35324849e+02
P14	115	19.12.2017	3274.0000	+1.03111177e+02	+1.40361307e+02	+1.12547304e+02	+1.35668358e+02
P14	116	19.01.2018	3305.0000	+1.02557904e+02	+1.42138585e+02	+1.12362525e+02	+1.36017856e+02
P14	117	18.02.2018	3335.0000	+1.02030988e+02	+1.43898392e+02	+1.12009513e+02	+1.36353323e+02
P14	118	20.03.2018	3365.0000	+1.01603182e+02	+1.45905997e+02	+1.13516018e+02	+1.36784852e+02
P14	119	20.04.2018	3396.0000	+1.01195264e+02	+1.48049369e+02	+1.12649347e+02	+1.37276633e+02
P14	120	20.05.2018	3426.0000	+1.00828368e+02	+1.50166832e+02	+1.13611166e+02	+1.37779789e+02
P14	121	20.06.2018	3457.0000	+1.00460776e+02	+1.52366579e+02	+1.14592980e+02	+1.38313212e+02
P14	122	20.07.2018	3487.0000	+1.00108098e+02	+1.54494075e+02	+1.14237899e+02	+1.38832519e+02
P14	123	20.08.2018	3518.0000	+9.97382386e+01	+1.56676556e+02	+1.13369160e+02	+1.39361330e+02
P14	124	19.09.2018	3548.0000	+9.93633203e+01	+1.58758670e+02	+1.15490677e+02	+1.39852065e+02
P14	125	19.10.2018	3578.0000	+9.89752718e+01	+1.60817957e+02	+1.15323824e+02	+1.40326727e+02
P14	126	19.11.2018	3609.0000	+9.85729989e+01	+1.62938991e+02	+1.15718894e+02	+1.40815490e+02
P14	127	19.12.2018	3639.0000	+9.81813980e+01	+1.64983836e+02	+1.15667183e+02	+1.41286409e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
P15	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63083625e+02
P15	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63083625e+02
P15	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63083625e+02
P15	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63083625e+02
P15	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63083625e+02
P15	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63083625e+02
P15	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63083625e+02
P15	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63083625e+02
P15	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63035980e+02
P15	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62878721e+02
P15	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62490642e+02
P15	13	29.08.2009	240.0000	+2.47280366e+02	+7.65135935e+01	+1.30102053e+02	+1.34997982e+02
P15	14	28.09.2009	270.0000	+2.47667899e+02	+6.71250711e+01	+1.28305278e+02	+1.32728308e+02
P15	15	27.10.2009	299.0000	+2.63371744e+02	+6.08276658e+01	+1.27811614e+02	+1.29786872e+02
P15	16	27.11.2009	330.0000	+2.74181703e+02	+5.40912872e+01	+1.26144460e+02	+1.27242884e+02
P15	17	26.12.2009	359.0000	+2.64346696e+02	+4.57557745e+01	+1.24620719e+02	+1.26733264e+02
P15	18	26.01.2010	390.0000	+2.77721314e+02	+4.23854356e+01	+1.21974510e+02	+1.24016078e+02
P15	19	25.02.2010	420.0000	+2.84808848e+02	+3.91727318e+01	+1.19891603e+02	+1.21193189e+02
P15	20	26.03.2010	449.0000	+2.70270187e+02	+3.42911325e+01	+1.17489468e+02	+1.20296561e+02
P15	21	26.04.2010	480.0000	+2.81121401e+02	+3.35770862e+01	+1.12770695e+02	+1.16608345e+02
P15	22	25.05.2010	509.0000	+2.66701491e+02	+3.06328547e+01	+1.08877224e+02	+1.14609799e+02
P15	23	24.06.2010	539.0000	+2.51533424e+02	+2.88141542e+01	+1.05372617e+02	+1.12697647e+02
P15	24	25.07.2010	570.0000	+2.35765436e+02	+2.80561489e+01	+1.01085455e+02	+1.10937069e+02
P15	25	30.07.2010	575.0000	+2.33271364e+02	+2.79700832e+01	+9.77477020e+01	+1.10649195e+02
P15	26	09.08.2010	585.0000	+2.28094727e+02	+2.78482091e+01	+9.75643014e+01	+1.10060266e+02
P15	27	23.08.2010	599.0000	+2.20727789e+02	+2.78256851e+01	+9.63197972e+01	+1.09245058e+02
P15	28	23.09.2010	630.0000	+2.04047886e+02	+2.85068590e+01	+9.36701409e+01	+1.07455491e+02
P15	29	23.10.2010	660.0000	+1.88120212e+02	+2.96962895e+01	+9.11687220e+01	+1.05888704e+02
P15	30	21.11.2010	689.0000	+1.73674174e+02	+3.13808808e+01	+8.85687080e+01	+1.04591490e+02
P15	31	22.12.2010	720.0000	+1.59582952e+02	+3.36762470e+01	+8.65747434e+01	+1.03439733e+02
P15	32	20.01.2011	749.0000	+1.47199656e+02	+3.59001800e+01	+8.46883371e+01	+1.02683324e+02
P15	33	20.02.2011	780.0000	+1.37029748e+02	+3.98947590e+01	+8.24130663e+01	+1.02384362e+02
P15	34	22.03.2011	810.0000	+1.29267060e+02	+4.46882111e+01	+8.10685881e+01	+1.01975471e+02
P15	35	20.04.2011	839.0000	+1.22248987e+02	+4.90604024e+01	+7.99978318e+01	+1.01621879e+02
P15	36	21.05.2011	870.0000	+1.15142983e+02	+5.35919448e+01	+7.96110358e+01	+1.01327480e+02
P15	37	20.06.2011	900.0000	+1.08645207e+02	+5.80048190e+01	+7.93448981e+01	+1.01196320e+02
P15	38	20.07.2011	930.0000	+1.02505078e+02	+6.25049085e+01	+7.98447682e+01	+1.01162092e+02
P15	39	20.08.2011	961.0000	+9.66097824e+01	+6.72460744e+01	+7.83168894e+01	+1.01139377e+02
P15	40	19.09.2011	991.0000	+9.11341125e+01	+7.16804455e+01	+7.78314983e+01	+1.01146695e+02
P15	41	20.10.2011	1022.0000	+8.58252214e+01	+7.61727000e+01	+7.85520007e+01	+1.01260644e+02
P15	42	19.11.2011	1052.0000	+8.11538882e+01	+8.05784843e+01	+7.75777711e+01	+1.01404622e+02
P15	43	20.12.2011	1083.0000	+7.78488138e+01	+8.63975627e+01	+7.83403316e+01	+1.01269255e+02
P15	44	19.01.2012	1113.0000	+7.51197871e+01	+9.19336804e+01	+7.96248253e+01	+1.01179552e+02
P15	45	18.02.2012	1143.0000	+7.26167662e+01	+9.71474803e+01	+7.94752090e+01	+1.01152327e+02
P15	46	20.03.2012	1174.0000	+7.02381415e+01	+1.02251227e+02	+7.93883351e+01	+1.01174444e+02
P15	47	19.04.2012	1204.0000	+6.81201716e+01	+1.06976612e+02	+8.03384330e+01	+1.01257640e+02
P15	48	20.05.2012	1235.0000	+6.61381795e+01	+1.11767830e+02	+8.08789822e+01	+1.01342934e+02
P15	49	19.06.2012	1265.0000	+6.44013484e+01	+1.16338819e+02	+8.16277531e+01	+1.01438791e+02
P15	50	20.07.2012	1296.0000	+6.27436524e+01	+1.20851220e+02	+8.20200650e+01	+1.01579971e+02
P15	51	19.08.2012	1326.0000	+6.12679318e+01	+1.25047342e+02	+8.26192196e+01	+1.01764289e+02
P15	52	18.09.2012	1356.0000	+5.99057289e+01	+1.29125006e+02	+8.19187120e+01	+1.01985449e+02
P15	53	19.10.2012	1387.0000	+5.85825614e+01	+1.33233262e+02	+8.36637757e+01	+1.02227993e+02
P15	54	18.11.2012	1417.0000	+5.73997465e+01	+1.37097858e+02	+8.29246575e+01	+1.02503811e+02
P15	55	19.12.2012	1448.0000	+5.62239076e+01	+1.40933008e+02	+8.43498044e+01	+1.02770233e+02
P15	56	18.01.2013	1478.0000	+5.51366863e+01	+1.44550042e+02	+8.46773055e+01	+1.03039809e+02
P15	57	18.02.2013	1509.0000	+5.40528831e+01	+1.48190374e+02	+8.52985233e+01	+1.03315681e+02
P15	58	20.03.2013	1539.0000	+5.30570380e+01	+1.51664771e+02	+8.58404515e+01	+1.03608348e+02
P15	59	20.04.2013	1570.0000	+5.20889401e+01	+1.55192884e+02	+8.63768638e+01	+1.03943124e+02
P15	60	20.05.2013	1600.0000	+5.11991040e+01	+1.58536722e+02	+8.72593931e+01	+1.04283872e+02
P15	61	19.06.2013	1630.0000	+5.03522656e+01	+1.61815125e+02	+8.76427417e+01	+1.04639529e+02
P15	62	20.07.2013	1661.0000	+4.95183430e+01	+1.65136578e+02	+8.80322957e+01	+1.05020662e+02
P15	63	19.08.2013	1691.0000	+4.87348513e+01	+1.68268442e+02	+8.92761104e+01	+1.05380982e+02
P15	64	19.09.2013	1722.0000	+4.79895545e+01	+1.71519683e+02	+8.92306050e+01	+1.05780840e+02
P15	65	19.10.2013	1752.0000	+4.74509143e+01	+1.75079627e+02	+8.90740939e+01	+1.06039804e+02
P15	66	19.11.2013	1783.0000	+4.69039489e+01	+1.78695460e+02	+8.94774374e+01	+1.06302499e+02
P15	67	19.12.2013	1813.0000	+4.63829830e+01	+1.82140918e+02	+9.01917345e+01	+1.06551120e+02
P15	68	19.01.2014	1844.0000	+4.58582639e+01	+1.85659946e+02	+9.06785046e+01	+1.06810809e+02
P15	69	18.02.2014	1874.0000	+4.53709966e+01	+1.89039637e+02	+9.17844241e+01	+1.07066418e+02
P15	70	20.03.2014	1904.0000	+4.49140965e+01	+1.92411055e+02	+9.20133301e+01	+1.07317164e+02
P15	71	20.04.2014	1935.0000	+4.44794759e+01	+1.95908354e+02	+9.24897580e+01	+1.07591974e+02
P15	72	20.05.2014	1965.0000	+4.40693799e+01	+1.99230995e+02	+9.30027282e+01	+1.07843683e+02
P15	73	20.06.2014	1996.0000	+4.36665985e+01	+2.02652633e+02	+9.36356671e+01	+1.08128041e+02
P15	74	20.07.2014	2026.0000	+4.32779256e+01	+2.05880923e+02	+9.34005558e+01	+1.08381050e+02
P15	75	20.08.2014	2057.0000	+4.28853227e+01	+2.09175754e+02	+9.35170773e+01	+1.08643415e+02
P15	76	19.09.2014	2087.0000	+4.25172928e+01	+2.12340560e+02	+9.38363047e+01	+1.08907347e+02
P15	77	19.10.2014	2117.0000	+4.21598035e+01	+2.15478820e+02	+9.43782328e+01	+1.09176358e+02
P15	78	19.11.2014	2148.0000	+4.17972022e+01	+2.18668942e+02	+9.38321678e+01	+1.09448679e+02
P15	79	19.12.2014	2178.0000	+4.14579263e+01	+2.21737195e+02	+9.52159461e+01	+1.09722117e+02
P15	80	19.01.2015	2209.0000	+4.11174796e+01	+2.24873003e+02	+9.61756967e+01	+1.10009697e+02
P15	81	18.02.2015	2239.0000	+4.08035861e+01	+2.27918532e+02	+9.56944425e+01	+1.10311192e+02
P15	82	21.03.2015	2270.0000	+4.04777405e+01	+2.30985907e+02	+9.60853754e+01	+1.10599680e+02
P15	83	20.04.2015	2300.0000	+4.01748093e+01	+2.33964424e+02	+9.66390246e+01	+1.10899977e+02
P15	84	21.05.2015	2331.0000	+3.98690333e+01	+2.37010487e+02	+9.62639496e+01	+1.11211310e+02
P15	85	20.06.2015	2361.0000	+3.95700297e+01	+2.39879655e+02	+9.70313364e+01	+1.11488144e+02
P15	86	20.07.2015	2391.0000	+3.92727589e+01	+2.42708638e+02	+9.75174170e+01	+1.11756347e+02
P15	87	20.08.2015	2422.0000	+3.89833604e+01	+2.45678588e+02	+9.70995946e+01	+1.12070618e+02
P15	88	19.09.2015	2452.0000	+3.87015386e+01	+2.48470975e+02	+9.82958354e+01	+1.12350793e+02
P15	89	20.10.2015	2483.0000	+3.84275796e+01	+2.51398222e+02	+9.70258206e+01	+1.12674576e+02
P15	90	19.11.2015	2513.0000	+3.81883312e+01	+2.54242025e+02	+9.83565093e+01	+1.12954327e+02
P15	91	20.12.2015	2544.0000	+3.79466742e+01	+2.57176749e+02	+9.82965249e+01	+1.13245268e+02
P15	92	19.01.2016	2574.0000	+3.77217113e+01	+2.60047569e+02	+9.84337306e+01	+1.13546827e+02
P15	93	18.02.2016	2604.0000	+3.74994887e+01	+2.62891276e+02	+9.84020147e+01	+1.13846451e+02
P15	94	20.03.2016	2635.0000	+3.72651062e+01	+2.65751306e+02	+9.90687380e+01	+1.14131422e+02
P15	95	19.04.2016	2665.0000	+3.70440349e+01	+2.68530461e+02	+9.99678147e+01	+1.14419551e+02
P15	96	20.05.2016	2696.0000	+3.68193144e+01	+2.71376650e+02	+9.88101845e+01	+1.14718242e+02
P15	97	19.06.2016	2726.0000	+3.66108416e+01	+2.74146695e+02	+1.00516638e+02	+1.15024653e+02
P15	98	20.07.2016	2757.0000	+3.63692791e+01	+2.76763731e+02	+9.99622989e+01	+1.15323936e+02
P15	99	19.08.2016	2787.0000	+3.61804168e+01	+2.79589387e+02	+9.91418225e+01	+1.15593720e+02
P15	100	18.09.2016	2817.0000	+3.57330136e+01	+2.80470286e+02	+1.00780017e+02	+1.16042255e+02
P15	101	19.10.2016	2848.0000	+3.57283334e+01	+2.84780687e+02	+1.00158800e+02	+1.16202720e+02
P15	102	18.11.2016	2878.0000	+3.47498332e+01	+2.81475727e+02	+1.01863874e+02	+1.17133711e+02
P15	103	19.12.2016	2909.0000	+3.41645115e+01	+2.81299439e+02	+1.00196031e+02	+1.17756121e+02
P15	104	18.01.2017	2939.0000	+3.38803430e+01	+2.83234027e+02	+1.01754247e+02	+1.18142622e+02
P15	105	18.02.2017	2970.0000	+3.29629064e+01	+2.80108094e+02	+1.01736321e+02	+1.18996291e+02
P15	106	20.03.2017	3000.0000	+3.18063148e+01	+2.74814055e+02	+1.01834226e+02	+1.20113617e+02
P15	107	20.04.2017	3031.0000	+3.38140761e+01	+2.95632334e+02	+1.01446741e+02	+1.18680515e+02
P15	108	20.05.2017	3061.0000	+3.31985444e+01	+2.94087056e+02	+1.02242396e+02	+1.19202109e+02
P15	109	19.06.2017	3091.0000	+3.18643708e+01	+2.86644429e+02	+1.02179654e+02	+1.20453010e+02
P15	110	20.07.2017	3122.0000	+0.00000000e+00	+0.00000000e+00	+1.35787472e+02	+1.48249985e+02
P15	111	19.08.2017	3152.0000	+0.00000000e+00	+0.00000000e+00	+1.36426616e+02	+1.51136727e+02
P15	112	19.09.2017	3183.0000	+0.00000000e+00	+0.00000000e+00	+1.36635527e+02	+1.52025217e+02
P15	113	19.10.2017	3213.0000	+0.00000000e+00	+0.00000000e+00	+1.36136347e+02	+1.52580524e+02
P15	114	19.11.2017	3244.0000	+0.00000000e+00	+0.00000000e+00	+1.37603552e+02	+1.53122381e+02
P15	115	19.12.2017	3274.0000	+0.00000000e+00	+0.00000000e+00	+1.37398088e+02	+1.53647125e+02
P15	116	19.01.2018	3305.0000	+0.00000000e+00	+0.00000000e+00	+1.36563822e+02	+1.54197222e+02
P15	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+1.36401105e+02	+1.54721818e+02
P15	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+1.36987850e+02	+1.55291936e+02
P15	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+1.38462639e+02	+1.55929352e+02
P15	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+1.37796605e+02	+1.56584030e+02
P15	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+1.38077222e+02	+1.57244028e+02
P15	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+1.38281996e+02	+1.57927205e+02
P15	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+1.39548563e+02	+1.58617648e+02
P15	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+1.39768506e+02	+1.59278756e+02
P15	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+1.39361716e+02	+1.59902449e+02
P15	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+1.40133239e+02	+1.60581248e+02
P15	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+1.40285613e+02	+1.61231819e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
P16	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60829120e+02
P16	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60829120e+02
P16	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60829120e+02
P16	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60829120e+02
P16	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60829120e+02
P16	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60829120e+02
P16	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60829120e+02
P16	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60829120e+02
P16	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60817820e+02
P16	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60775118e+02
P16	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60679990e+02
P16	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59301881e+02
P16	14	28.09.2009	270.0000	+3.41375389e+02	+1.32761359e-01	+1.49469434e+02	+1.49200117e+02
P16	15	27.10.2009	299.0000	+3.16188620e+02	+1.40289697e-01	+1.47796075e+02	+1.46766372e+02
P16	16	27.11.2009	330.0000	+3.10977148e+02	+1.55642226e-01	+1.46996973e+02	+1.44547823e+02
P16	17	26.12.2009	359.0000	+3.21148212e+02	+1.78068213e-01	+1.44585186e+02	+1.42474125e+02
P16	18	26.01.2010	390.0000	+3.17424894e+02	+1.93505781e-01	+1.42724290e+02	+1.40475894e+02
P16	19	25.02.2010	420.0000	+3.23029520e+02	+2.20660262e-01	+1.41272253e+02	+1.37791500e+02
P16	20	26.03.2010	449.0000	+3.18068774e+02	+2.39685692e-01	+1.40016718e+02	+1.35223669e+02
P16	21	26.04.2010	480.0000	+3.19861861e+02	+2.84639269e-01	+1.36327332e+02	+1.31597375e+02
P16	22	25.05.2010	509.0000	+3.16827967e+02	+3.29333368e-01	+1.33434290e+02	+1.27102195e+02
