Well Name,Initial X,Initial Y,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",57,18.02.2013,1509.0000,+2.77459514e+02,+5.00709464e+01,+1.29730425e+02,+1.42478783e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",58,20.03.2013,1539.0000,+2.70144848e+02,+5.10701318e+01,+1.28183241e+02,+1.43085394e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",59,20.04.2013,1570.0000,+2.60548781e+02,+5.15872986e+01,+1.29194013e+02,+1.43818176e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",60,20.05.2013,1600.0000,+2.69253200e+02,+5.54836299e+01,+1.29564951e+02,+1.44056175e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",61,19.06.2013,1630.0000,+2.62216567e+02,+5.63351632e+01,+1.29045086e+02,+1.44664676e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",62,20.07.2013,1661.0000,+2.61237391e+02,+5.84384695e+01,+1.29115413e+02,+1.45157907e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",63,19.08.2013,1691.0000,+2.53083822e+02,+5.88948484e+01,+1.30335096e+02,+1.45829348e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",64,19.09.2013,1722.0000,+2.55371502e+02,+6.18350883e+01,+1.29539440e+02,+1.46245363e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",65,19.10.2013,1752.0000,+2.44192652e+02,+6.19491283e+01,+1.30411628e+02,+1.47005743e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",66,19.11.2013,1783.0000,+2.48052619e+02,+6.57958910e+01,+1.29418093e+02,+1.47371872e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",67,19.12.2013,1813.0000,+2.43137164e+02,+6.73787063e+01,+1.29674578e+02,+1.47916248e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",68,19.01.2014,1844.0000,+2.48787212e+02,+7.18823976e+01,+1.29575983e+02,+1.48159680e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",69,18.02.2014,1874.0000,+2.46731641e+02,+7.43434188e+01,+1.30393012e+02,+1.48565966e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",70,20.03.2014,1904.0000,+2.47371349e+02,+7.76516810e+01,+1.29386377e+02,+1.48925470e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",71,20.04.2014,1935.0000,+2.37006944e+02,+7.77907964e+01,+1.29918652e+02,+1.49635727e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",72,20.05.2014,1965.0000,+2.37931208e+02,+8.12962721e+01,+1.29916584e+02,+1.50030064e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",73,20.06.2014,1996.0000,+2.38625456e+02,+8.49856535e+01,+1.29378103e+02,+1.50407970e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",74,20.07.2014,2026.0000,+2.31967483e+02,+8.61263268e+01,+1.29940026e+02,+1.50985560e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",75,20.08.2014,2057.0000,+2.28594428e+02,+8.85104021e+01,+1.30645360e+02,+1.51491189e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",76,19.09.2014,2087.0000,+2.32904330e+02,+9.37214196e+01,+1.30066890e+02,+1.51736054e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",77,19.10.2014,2117.0000,+2.16902037e+02,+9.11127629e+01,+1.30566760e+02,+1.52630789e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",78,19.11.2014,2148.0000,+2.24582510e+02,+9.79680696e+01,+1.30986650e+02,+1.52829420e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",79,19.12.2014,2178.0000,+2.18688657e+02,+9.92270729e+01,+1.29994495e+02,+1.53364286e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",80,19.01.2015,2209.0000,+2.20452240e+02,+1.03952280e+02,+1.30550902e+02,+1.53674670e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",81,18.02.2015,2239.0000,+2.09402002e+02,+1.02765878e+02,+1.30813592e+02,+1.54402870e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",82,21.03.2015,2270.0000,+2.10495360e+02,+1.07210490e+02,+1.30522633e+02,+1.54778161e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",83,20.04.2015,2300.0000,+2.11402367e+02,+1.11548893e+02,+1.30166174e+02,+1.55081669e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",84,21.05.2015,2331.0000,+2.06773803e+02,+1.13277297e+02,+1.30890813e+02,+1.55572700e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",85,20.06.2015,2361.0000,+2.00022109e+02,+1.13579951e+02,+1.30688107e+02,+1.56197835e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",86,20.07.2015,2391.0000,+2.03830136e+02,+1.19526574e+02,+1.31763690e+02,+1.56449117e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",87,20.08.2015,2422.0000,+1.98010530e+02,+1.20245460e+02,+1.31667853e+02,+1.57007732e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",88,19.09.2015,2452.0000,+1.90533646e+02,+1.19676944e+02,+1.31396889e+02,+1.57632831e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",89,20.10.2015,2483.0000,+1.94015663e+02,+1.25746057e+02,+1.31477557e+02,+1.57865816e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",90,19.11.2015,2513.0000,+1.92697599e+02,+1.28808351e+02,+1.31447910e+02,+1.58220863e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",91,20.12.2015,2544.0000,+1.90406093e+02,+1.31271577e+02,+1.31891243e+02,+1.58654626e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",92,19.01.2016,2574.0000,+1.77474027e+02,+1.26370203e+02,+1.32031207e+02,+1.59487539e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",93,18.02.2016,2604.0000,+1.81367803e+02,+1.32576107e+02,+1.32067749e+02,+1.59746101e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",94,20.03.2016,2635.0000,+1.79796735e+02,+1.35118665e+02,+1.31428605e+02,+1.60140028e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",95,19.04.2016,2665.0000,+1.78035512e+02,+1.37361658e+02,+1.31248651e+02,+1.60533767e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",96,20.05.2016,2696.0000,+1.81582811e+02,+1.43662819e+02,+1.32298723e+02,+1.60711047e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",97,19.06.2016,2726.0000,+1.70422499e+02,+1.38727561e+02,+1.31341041e+02,+1.61455524e+02
P13,91,33,"[[0.7925555555555556, 0.7865555555555555, 0.7794444444444445, 0.770888888888889, 0.762888888888889, 0.7528888888888889, 0.7408888888888888, 0.7286666666666667, 0.7092222222222222], [0.7890400000000001, 0.6902000000000001, 0.7758400000000001, 0.7674799999999997, 0.75932, 0.7492399999999998, 0.7373600000000002, 0.71776, 0.6825600000000001], [0.7842857142857143, 0.6527755102040815, 0.7710816326530615, 0.7628367346938775, 0.7545918367346938, 0.743408163265306, 0.7223877551020407, 0.6338775510204082, 0.5675510204081634]]",98,20.07.2016,2757.0000,+1.77884627e+02,+1.48168723e+02,+1.31513410e+02,+1.61529335e+02
