Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара","Дебит нефти (И), ст.бр/сут","Забойное давление (И), Фунт-сила / кв.дюйм (абс.)"
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",20,26.03.2010,449.0000,+3.21445078e+02,+1.91252249e-01,+1.39257605e+02,+1.42437212e+02,2021.8287875002582,2019.764451399
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",21,26.04.2010,480.0000,+3.19306852e+02,+2.03647676e-01,+1.36991297e+02,+1.38848165e+02,2008.379750084972,1986.8943734286001
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",22,25.05.2010,509.0000,+3.17676581e+02,+2.15298938e-01,+1.33905892e+02,+1.35607277e+02,1998.1256536161911,1942.1442763896
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",23,24.06.2010,539.0000,+3.18720006e+02,+2.29223804e-01,+1.31874696e+02,+1.32410586e+02,2004.6885996588662,1912.6842158448
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",24,25.07.2010,570.0000,+3.15930912e+02,+2.40588204e-01,+1.29081628e+02,+1.29312899e+02,1987.145725537632,1872.1741161864
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",25,30.07.2010,575.0000,+3.17069436e+02,+2.43683567e-01,+1.26385088e+02,+1.28772405e+02,1994.306826316596,1833.0640393344
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",26,09.08.2010,585.0000,+3.15773330e+02,+2.47120468e-01,+1.25743875e+02,+1.27667290e+02,1986.15456454063,1823.764014225
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",27,23.08.2010,599.0000,+3.19660800e+02,+2.56739881e-01,+1.25297095e+02,+1.25926008e+02,2010.6060161088,1817.284006461
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",28,23.09.2010,630.0000,+3.20524805e+02,+2.72005162e-01,+1.22875655e+02,+1.22290325e+02,2016.040444261855,1782.163924989
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",29,23.10.2010,660.0000,+3.21789832e+02,+2.91697812e-01,+1.20661058e+02,+1.18992580e+02,2023.997225001752,1750.0438530203999
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",30,21.11.2010,689.0000,+3.11503012e+02,+3.30968108e-01,+1.19163516e+02,+1.16426925e+02,1959.2950714107321,1728.3238033608
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",31,22.12.2010,720.0000,+3.20038467e+02,+3.95822849e-01,+1.17212299e+02,+1.13733579e+02,2012.9814701597372,1700.0237422362
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",32,20.01.2011,749.0000,+3.18025465e+02,+4.43585268e-01,+1.14725359e+02,+1.11845158e+02,2000.320068037115,1663.9536618642
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",33,20.02.2011,780.0000,+3.16279732e+02,+4.94377516e-01,+1.13497402e+02,+1.10132116e+02,1989.3397374106523,1646.1436191276
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",34,22.03.2011,810.0000,+3.08043900e+02,+5.30579562e-01,+1.13409149e+02,+1.08738242e+02,1937.5379107029,1644.8636152662
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",35,20.04.2011,839.0000,+3.10363919e+02,+5.84430525e-01,+1.12090182e+02,+1.07384738e+02,1952.1303917293092,1625.7335816916
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",36,21.05.2011,870.0000,+3.20981860e+02,+6.64009852e-01,+1.10458882e+02,+1.05888409e+02,2018.91523382846,1602.0735327516
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",37,20.06.2011,900.0000,+3.19400207e+02,+7.19263471e-01,+1.09641852e+02,+1.04718218e+02,2008.9669353908773,1590.2234930376
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",38,20.07.2011,930.0000,+3.15339907e+02,+7.69582637e-01,+1.09721142e+02,+1.03793997e+02,1983.428415787577,1591.3734993396
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",39,20.08.2011,961.0000,+3.11754734e+02,+8.24956003e-01,+1.09119919e+02,+1.02971000e+02,1960.878355215274,1582.6534811922
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",40,19.09.2011,991.0000,+3.14071351e+02,+8.99698760e-01,+1.09052351e+02,+1.02174854e+02,1975.449438304661,1581.6734884338
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",41,20.10.2011,1022.0000,+3.17045250e+02,+9.96090342e-01,+1.08781386e+02,+1.01465718e+02,1994.1547009477501,1577.7434662668
